1024 40.5
1024 40.5
1024 41.0
1024 41.0
1024 41.6
1024 41.6
1024 41.8
1024 42.0
1024 42.2
1024 42.2
1024 42.2
1024 42.2
1024 42.6
1024 42.8
1024 42.8
1024 43.0
1024 43.0
1024 43.0
1024 43.5
1024 43.5
1024 43.6
1024 44.0
1024 44.0
1024 44.2
1024 44.2
1024 44.2
1024 44.2
1024 44.2
1024 44.2
1024 44.3
1024 44.5
1024 44.6
1024 45.6
1024 45.6
1024 45.6
1024 46.1
1024 46.1
1024 46.1
1024 46.4
1024 46.4
1024 46.4
1024 47.1
1024 47.1
1024 47.1
1024 48.5
1024 48.5
1024 48.5
1024 48.6
1024 48.6
1024 48.6
1024 48.6
1024 48.6
1024 48.6
1024 48.9
1024 48.9
1024 49.9
1024 49.9
1024 49.9
1024 51.1
1024 51.1
1024 51.1
